time_s,vibration
0.0131,0.422349138
0.0132,0.5140469314048162
0.013300000000000001,0.38779059034391944
0.0134,0.2461588821693484
0.0135,0.2595415543915603
0.013600000000000001,0.36250826167589295
0.0137,0.4198399689354378
0.013800000000000002,0.5438402250905223
0.013900000000000001,0.6601470466966408
0.014,0.5092999683337232
0.014100000000000001,0.4462222177726006
0.0142,0.39814425398065845
0.0143,0.622079857
0.014400000000000001,0.5518887206549523
0.0145,0.5814864655773581
0.0146,0.5441144835046389
0.014700000000000001,0.5417245353292107
0.0148,0.5824947413930228
0.0149,0.4426662859058012
0.015000000000000001,0.34441599422345187
0.0151,0.20142980136325433
0.0152,0.083706065
0.015300000000000001,0.12385779429783936
0.0154,0.11955781253908855
0.0155,0.2451915222082762
0.015600000000000001,0.11383411045244855
0.015700000000000002,0.20048755166399862
0.0158,0.11640224891632898
0.0159,0.1077185351506018
0.016,0.17770613061057935
0.0161,0.2494822966214276
0.0162,0.5244962368445497
0.016300000000000002,0.3239011635457771
0.0164,0.47642776617382776
0.0165,0.33841210700305785
0.0166,0.46707122202398954
0.0167,0.3867984351444862
0.016800000000000002,0.2912649188218563
0.016900000000000002,0.23699401004863138
0.017,0.11845153607396347
0.0171,0.1372672927680011
0.0172,0.002143928
0.0173,-0.110876376
0.017400000000000002,-0.150437438
0.0175,-0.050996908
0.0176,0.064649063
0.0177,-0.026988379
0.0178,-0.011408593
0.0179,0.070462642
0.018000000000000002,0.20777229540912726
0.0181,0.17666514196815605
0.0182,0.1761345997883751
0.0183,0.33601505013252303
0.0184,0.3045879195652137
0.018500000000000003,0.39740916830674333
0.018600000000000002,0.2739905475855502
0.0187,0.12763140997168915
0.0188,0.066642036
0.0189,0.2472484616470485
0.019,0.18617177467166426
0.019100000000000002,-0.032910591
0.019200000000000002,-0.109920263
0.0193,-0.011503679
0.0194,-0.250250105
0.0195,-0.247871129
0.0196,-0.119821272
0.019700000000000002,-0.179203268
0.0198,-0.108532723
0.0199,-0.070165279
0.02,0.027005963903914233
0.0201,0.16968839614560965
0.020200000000000003,0.11536976576776566
0.020300000000000002,0.1991499612889757
0.0204,0.007273647
0.0205,0.17239549488182632
0.0206,0.094228028
0.0207,0.030914177438844337
0.020800000000000003,0.009013088
0.020900000000000002,-0.008180821
0.021,0.024993686379481475
0.0211,-0.221285644
0.0212,-0.173644252
0.0213,-0.264322487
0.021400000000000002,-0.28554564
0.021500000000000002,-0.194328063
0.0216,-0.22723817
0.0217,-0.140520105
0.0218,-0.221369233
0.0219,-0.214789951
0.022000000000000002,-0.121200861
0.0221,-0.028196807
0.0222,0.016043395
0.0223,-0.046963338
0.0224,0.06891742
0.022500000000000003,0.083062207
0.022600000000000002,0.24960035522445767
0.0227,0.16297548354307478
0.0228,-0.106802074
0.0229,-0.124572186
0.023,-0.287909912
0.023100000000000002,-0.287511573
0.023200000000000002,-0.27854755
0.0233,-0.259534068
0.0234,-0.450872088
0.0235,-0.462977996
0.0236,-0.581131752
0.023700000000000002,-0.402625372
0.0238,-0.439211811
0.0239,-0.349855536
0.024,-0.325064334
0.0241,-0.210055041
0.024200000000000003,-0.296964168
0.024300000000000002,-0.23923201
0.0244,0.06692762
0.0245,-0.206750936
0.0246,-0.211603263
0.0247,-0.015809345
0.024800000000000003,0.014724673018933682
0.024900000000000002,-0.378007432
0.025,-0.386566698
0.0251,-0.402777956
0.0252,-0.358920511
0.0253,-0.631936373
0.025400000000000002,-0.612704455
0.025500000000000002,-0.55252804
0.0256,-0.582142722
0.0257,-0.630755425
0.0258,-0.579413794
0.025900000000000003,-0.635376932
0.026000000000000002,-0.495201113
0.0261,-0.448349049
0.0262,-0.365528163
0.0263,-0.397216021
0.0264,-0.299704072
0.026500000000000003,-0.259770615
0.026600000000000002,-0.35138904
0.0267,-0.377427893
0.0268,-0.458982428
0.0269,-0.532477279
0.027,-0.665575219
0.027100000000000003,-0.657957179
0.027200000000000002,-0.760487396
0.0273,-0.643214336
0.0274,-0.726958517
0.0275,-0.845524435
0.027600000000000003,-0.941440879
0.027700000000000002,-0.954781195
0.027800000000000002,-0.740047987
0.0279,-0.772351351
0.028,-0.706920206
0.0281,-0.836827313
0.028200000000000003,-0.581002178
0.028300000000000002,-0.588235897
0.0284,-0.698592527
0.0285,-0.65119523
0.0286,-0.61558533
0.0287,-0.674220306
0.028800000000000003,-0.759260302
0.028900000000000002,-0.813026717
0.029,-0.899690583
0.0291,-0.941975169
0.0292,-0.904910933
0.029300000000000003,-1.284746895
0.029400000000000003,-1.139137829
0.029500000000000002,-1.128044277
0.0296,-1.120691881
0.0297,-1.157508531
0.0298,-1.235624672
0.029900000000000003,-1.024446627
0.030000000000000002,-0.861811983
0.030100000000000002,-1.071775912
0.0302,-0.834819951
0.0303,-0.896306404
0.0304,-0.856588005
0.030500000000000003,-0.935901277
0.030600000000000002,-0.897690615
0.0307,-0.804504123
0.0308,-0.914986692
0.0309,-0.887282218
0.031,-1.001651338
0.031100000000000003,-1.130344063
0.031200000000000002,-1.089173133
0.0313,-1.244908519
0.031400000000000004,-1.248911763
0.0315,-1.354992272
0.0316,-1.322084585
0.0317,-1.360319219
0.0318,-1.1862234
0.031900000000000005,-1.308589886
0.032,-1.094193327
0.032100000000000004,-1.114051513
0.0322,-0.952722347
0.0323,-0.945030266
0.0324,-0.833504977
0.0325,-0.912904931
0.032600000000000004,-1.108445562
0.0327,-1.017495006
0.0328,-1.150710212
0.0329,-1.154240819
0.033,-1.053264198
0.033100000000000004,-1.184044525
0.0332,-1.345292939
0.0333,-1.412792012
0.0334,-1.355038101
0.0335,-1.46181726
0.033600000000000005,-1.404919919
0.0337,-1.293864122
0.033800000000000004,-1.177634432
0.0339,-1.160560468
0.034,-1.325189936
0.0341,-1.049634711
0.0342,-1.005839382
0.034300000000000004,-0.927086652
0.0344,-0.794805703
0.0345,-1.071155947
0.0346,-0.954428186
0.0347,-0.879001878
0.034800000000000005,-1.087248484
0.0349,-0.888074271
0.035,-1.027638252
0.0351,-1.039816773
0.0352,-1.197089004
0.035300000000000005,-1.118161505
0.0354,-1.11328559
0.035500000000000004,-1.176508726
0.0356,-1.152683759
0.0357,-1.106989463
0.0358,-1.138535832
0.0359,-1.010128709
0.036000000000000004,-0.932856836
0.0361,-0.811838613
0.0362,-0.689962158
0.0363,-0.793116425
0.0364,-0.672305683
0.036500000000000005,-0.515834404
0.0366,-0.685024509
0.0367,-0.70069498
0.0368,-0.643526902
0.0369,-0.628053801
0.037000000000000005,-0.736232363
0.0371,-0.671979976
0.037200000000000004,-0.744472458
0.0373,-0.768511026
0.0374,-0.798168893
0.0375,-0.643958558
0.0376,-0.814340278
0.037700000000000004,-0.907019179
0.0378,-0.551053018
0.0379,-0.63685424
0.038,-0.506111397
0.0381,-0.324202054
0.038200000000000005,-0.477154197
0.0383,-0.380365924
0.038400000000000004,-0.355194605
0.0385,-0.255872942
0.0386,-0.141783762
0.038700000000000005,-0.138050631
0.0388,-0.176565923
0.038900000000000004,-0.341705244
0.039,-0.449398688
0.0391,-0.296003231
0.0392,-0.367673827
0.0393,-0.311136983
0.039400000000000004,-0.293746787
0.0395,-0.322151844
0.0396,-0.236057808
0.0397,-0.223510849
0.0398,-0.128539315
0.039900000000000005,-0.144878343
0.04,-0.014368913
0.040100000000000004,0.10424657
0.0402,0.23658676940527285
0.0403,0.21034846546814706
0.040400000000000005,0.3385618349944217
0.0405,0.3119440551386957
0.040600000000000004,0.3404997032962995
0.0407,0.4142493678167513
0.0408,0.1704869148461655
0.0409,0.19663373168032183
0.041,0.14601558127604097
0.041100000000000005,0.041994684
0.0412,0.14440670235445582
0.0413,0.23994037018191555
0.0414,0.15416396487468229
0.0415,0.2081652453200952
0.041600000000000005,0.3142297695782891
0.0417,0.38644903718442664
0.041800000000000004,0.3434423990452934
0.0419,0.53725298
0.042,0.5221119653520431
0.042100000000000005,0.5332464279454826
0.0422,0.6318413389399256
0.042300000000000004,0.6282944745123232
0.0424,0.7268766347200566
0.0425,0.8015294707344273
0.0426,0.9067850150415946
0.0427,0.9735182183440378
0.042800000000000005,0.7024414557649334
0.0429,0.8097230205231943
0.043000000000000003,0.6539029326381782
0.0431,0.7335803834587403
0.0432,0.6492244655139091
0.043300000000000005,0.48844251294099617
0.0434,0.6998012098321721
0.043500000000000004,0.5859507911571804
0.0436,0.6195929410131868
0.0437,0.6228533452093601
0.0438,0.7176054353195156
0.0439,0.8767413575578606
0.044000000000000004,0.9055154857208668
0.0441,1.0246193743704017
0.0442,1.098421958820797
0.0443,1.2342698543315056
0.0444,1.1440129386936104
0.044500000000000005,1.0769903421908242
0.0446,1.2841411073685092
0.044700000000000004,1.1567435462280604
0.0448,1.2405809069032694
0.0449,1.1382136606499114
0.045000000000000005,1.0466157787702808
0.0451,1.034052266539912
0.045200000000000004,1.116801936722916
0.0453,1.092432826
0.0454,0.9126904026421182
0.0455,0.9189121322736953
0.0456,1.0102016898691093
0.045700000000000005,0.8925449925205139
0.0458,1.0382476981216742
0.0459,1.071915021762723
0.046,1.166999431994853
0.0461,1.1425918809580402
0.046200000000000005,1.1428939953292254
0.0463,1.1529862043533474
0.046400000000000004,1.2618379680849838
0.0465,1.3277984250248742
0.0466,1.3342053413464259
0.046700000000000005,1.4866731157589208
0.0468,1.3778579740206471
0.046900000000000004,1.1580799406524516
0.047,1.2019791484156805
0.0471,1.0802121723090934
0.0472,1.034200529935847
0.0473,1.0269648040843478
0.047400000000000005,1.0322160313804751
0.0475,0.9442262272158571
0.0476,1.0642647923230095
0.0477,0.9137447267267605
0.0478,1.046929239896752
0.047900000000000005,1.3066133268587654
0.048,1.174627734
0.048100000000000004,1.328982756450061
0.0482,1.2727117286319425
0.0483,1.3509874804717994
0.048400000000000006,1.3228655947718464
0.0485,1.3176339888133817
0.048600000000000004,1.2527922255075195
0.0487,1.3144520799355335
0.0488,1.1605649194919576
0.0489,1.218717816020696
0.049,1.1826672489820451
0.049100000000000005,1.0551896585342766
0.0492,0.938699213
0.049300000000000004,0.9448249374136752
0.0494,0.8462402770053402
0.0495,0.9265131665344206
0.049600000000000005,0.7051695701795366
0.0497,0.8431757962989668
0.049800000000000004,0.7446612321325758
0.0499,0.829462133
0.05,1.1091089783851125
0.050100000000000006,1.1223010642370375
0.0502,1.037528510326179
0.050300000000000004,1.0075550876922066
0.0504,0.9072090929124623
0.0505,1.0986856303344363
0.0506,1.3138230087369003
0.0507,1.1142049615584713
0.050800000000000005,0.9778645083813158
0.0509,0.9913865862378465
0.051000000000000004,0.7546557243243522
0.0511,0.7809617861781263
0.0512,0.7438448046718166
0.051300000000000005,0.6715295978789171
0.0514,0.6999471963671476
0.051500000000000004,0.6410448635877185
0.0516,0.663224153
0.0517,0.5695197414917158
0.051800000000000006,0.7270224896486428
0.0519,0.827575389
0.052000000000000005,0.6677197164206752
0.0521,0.722355636
0.0522,0.9422021699062935
0.0523,0.8504807579059702
0.0524,0.9927020134375638
0.052500000000000005,0.8409893021446204
0.0526,0.9692305554471745
0.052700000000000004,0.8211866664842093
0.0528,0.773362774
0.0529,0.8084541620377097
0.053000000000000005,0.5789089379616026
0.0531,0.45719426254361395
0.053200000000000004,0.4273497190173948
0.0533,0.4417551221632745
0.0534,0.23856265995511905
0.053500000000000006,0.39178555310025237
0.0536,0.2943254484704567
0.053700000000000005,0.44461485636257114
0.0538,0.1925609293631389
0.0539,0.3641127874077208
0.054,0.34122976157291307
0.0541,0.45928691006603384
0.054200000000000005,0.5885212285278769
0.0543,0.5863248094987744
0.054400000000000004,0.5966538027639365
0.0545,0.6019802566813277
0.0546,0.609353287
0.054700000000000006,0.4723049228870698
0.0548,0.5537642942019345
0.054900000000000004,0.4831156781410123
0.055,0.38790981619904014
0.0551,0.3288047770094205
0.055200000000000006,0.24139414058499029
0.0553,0.325568291
0.055400000000000005,0.11689288292035231
0.0555,0.079190472
0.055600000000000004,0.043129942306026896
0.0557,0.039287377
0.0558,0.056788153791373364
0.055900000000000005,0.13141025140549173
0.056,0.24926104105700245
0.056100000000000004,0.33424399206410244
0.0562,0.35831002293390535
0.0563,0.32836927568934876
0.056400000000000006,0.481363395
0.0565,0.4697992950340959
0.056600000000000004,0.3797735164002878
0.0567,0.30376906628284084
0.0568,0.3476701843008917
0.056900000000000006,0.25529289913835485
0.057,0.054984371
0.057100000000000005,0.096143096
0.0572,0.059505471101004376
0.057300000000000004,-0.084803498
0.0574,-0.033014961
0.0575,-0.18118974
0.057600000000000005,0.04521665
0.0577,0.060048291
0.057800000000000004,-0.022118913
0.0579,0.076672898
0.058,-0.089501601
0.058100000000000006,0.066606729
0.0582,0.18550646464290085
0.058300000000000005,0.16174131161358257
0.0584,0.32743912309873685
0.0585,0.43433241140690354
0.058600000000000006,0.16520261505345277
0.0587,0.15859186018251364
0.058800000000000005,0.19493064106937852
0.0589,0.2440635189485219
0.059000000000000004,-0.049511428
0.0591,0.001373836
0.0592,0.066438631
0.059300000000000005,-0.260559954
0.0594,-0.264171987
0.059500000000000004,-0.210181496
0.0596,-0.212934489
0.0597,-0.082626755
0.059800000000000006,-0.088790196
0.0599,-0.199086812
0.060000000000000005,0.041232832
0.0601,0.010886736252060485
0.060200000000000004,0.2100787505709219
0.0603,0.097427855
0.0604,0.12035819282904377
0.060500000000000005,0.21958349590059836
0.0606,0.22272056863247539
0.060700000000000004,0.16426717138762986
0.0608,-0.055582508
0.0609,0.061591809
0.061000000000000006,-0.131023161
0.0611,-0.096352138
0.061200000000000004,-0.289993526
0.0613,-0.189883161
0.0614,-0.323859705
0.061500000000000006,-0.377159461
0.0616,-0.213181794
0.061700000000000005,-0.228180392
0.0618,-0.258126922
0.061900000000000004,-0.043020234
0.062,-0.13854435
0.0621,-0.045027937
0.062200000000000005,0.023430602
0.0623,-0.009785567
0.062400000000000004,0.099369141
0.0625,0.022127753277023862
0.0626,0.015271366444447265
0.0627,0.12183932582480671
0.0628,-0.12178949
0.0629,-0.294603943
0.063,-0.041959592
0.0631,-0.036308776
0.0632,-0.336217492
0.0633,-0.510949401
0.0634,-0.417384099
0.0635,-0.433544117
0.0636,-0.424542537
0.0637,-0.478683141
0.0638,-0.307853767
0.0639,-0.265539792
0.064,-0.374467921
0.0641,-0.146578298
0.0642,0.007868902
0.0643,-0.108111564
0.0644,-0.130398162
0.0645,-0.115117386
0.0646,-0.074639875
0.0647,-0.301216155
0.0648,-0.204529444
0.0649,-0.315519218
0.065,-0.20928078
0.0651,-0.444036219
0.0652,-0.363785314
0.0653,-0.641287062
0.0654,-0.546101494
0.0655,-0.589163025
0.0656,-0.686447788
0.0657,-0.58647125
0.0658,-0.471706449
0.0659,-0.551288604
0.066,-0.611504226
0.0661,-0.428443076
0.0662,-0.456295601
0.0663,-0.380177119
0.0664,-0.343954175
0.0665,-0.477240058
0.0666,-0.493076053
0.0667,-0.367003059
0.0668,-0.505052351
0.0669,-0.737663578
0.067,-0.545063053
0.0671,-0.66148714
0.0672,-0.809814454
0.0673,-0.916014218
0.0674,-0.785962278
0.0675,-0.848444109
0.0676,-0.689788119
0.0677,-0.832173189
0.0678,-0.804323172
0.0679,-0.806725523
0.068,-0.679989609
0.0681,-0.647253618
0.0682,-0.555059256
0.0683,-0.666295358
0.0684,-0.64459067
0.0685,-0.651801499
0.0686,-0.573418569
0.0687,-0.558547695
0.0688,-0.772593846
0.0689,-0.838729553
0.069,-0.854406215
0.0691,-0.973841089
0.0692,-0.946465999
0.0693,-1.259556403
0.0694,-1.186326212
0.0695,-1.204758578
0.0696,-1.329999881
0.0697,-1.20484644
0.0698,-1.168299418
0.0699,-1.066774638
0.07,-0.910962729
0.0701,-0.968671851
0.0702,-0.986391289
0.0703,-0.874580749
0.0704,-0.767748167
0.0705,-0.929746102
0.0706,-0.943780112
0.0707,-0.863823774
0.0708,-0.979322001
0.0709,-0.974068371
0.071,-1.096936032
0.0711,-1.109337905
0.0712,-1.311494144
0.0713,-1.280994743
0.0714,-1.332006018
0.0715,-1.428537869
0.0716,-1.452486486
0.0717,-1.24966539
0.0718,-1.293466305
0.0719,-1.296108018
0.072,-1.16447567
0.0721,-1.00855792
0.0722,-1.228881143
0.0723,-1.12483088
0.0724,-1.052987585
0.0725,-0.854472597
0.0726,-0.960075383
0.0727,-0.950753373
0.0728,-1.148162511
0.0729,-1.202341301
0.073,-1.138337375
0.0731,-1.230385283
0.0732,-1.245479399
0.0733,-1.346708302
0.0734,-1.33540917
0.0735,-1.351842921
0.0736,-1.289007306
0.0737,-1.254264217
0.0738,-1.399649154
0.0739,-1.38904287
0.074,-1.061747143
0.0741,-0.978966042
0.0742,-1.09325191
0.0743,-1.108984708
0.0744,-0.916179692
0.0745,-0.831629827
0.0746,-0.76333235
0.0747,-0.884970578
0.0748,-0.990458268
0.0749,-1.077600645
0.075,-1.056190678
0.0751,-1.131484668
0.0752,-1.232618944
0.0753,-1.019362148
0.0754,-1.055949842
0.0755,-1.104255073
0.0756,-1.245103863
0.0757,-1.060215376
0.0758,-1.018298098
0.0759,-0.962922764
0.076,-0.820681812
0.0761,-0.791680431
0.0762,-0.710746959
0.0763,-0.657481035
0.0764,-0.635041647
0.0765,-0.777039739
0.0766,-0.618847764
0.0767,-0.679410336
0.0768,-0.762098674
0.0769,-0.561059287
0.077,-0.59882682
0.0771,-0.669559175
0.0772,-0.792598904
0.0773,-0.727806622
0.0774,-0.841533959
0.0775,-0.813947024
0.0776,-0.885405053
0.0777,-0.714978091
0.0778,-0.674562493
0.0779,-0.704450455
0.078,-0.518837602
0.0781,-0.435344474
0.0782,-0.20516854
0.0783,-0.20869708
0.0784,-0.226176735
0.0785,-0.172439054
0.0786,-0.1734177
0.0787,-0.196218777
0.0788,-0.285262033
0.0789,-0.240768124
0.079,-0.324278274
0.0791,-0.400376761
0.0792,-0.289033999
0.0793,-0.316586672
0.0794,-0.492839678
0.0795,-0.343025929
0.0796,-0.217212344
0.0797,-0.15710986
0.0798,-0.088877544
0.0799,-0.085391425
0.08,-0.067603626
0.0801,0.001808576
0.0802,0.19851288375191206
0.0803,0.2721901619953295
0.0804,0.39985494346425243
0.0805,0.42120953051929233
0.0806,0.3393247841600561
0.0807,0.248351374
0.0808,0.3044032167696294
0.0809,0.3177300135111506
0.081,0.24842375344031492
0.0811,0.18245244484406237
0.0812,0.21889864276446058
0.0813,0.13966903889084958
0.0814,0.12670940348725818
0.0815,0.2172582655090233
0.0816,0.19493296343109173
0.0817,0.29976249772128327
0.0818,0.37082975565155174
0.0819,0.3378117885182313
0.082,0.4762425427680757
0.0821,0.7152604410450005
0.0822,0.5864270060970861
0.0823,0.57740504
0.0824,0.6489797307593487
0.0825,0.8324996015065149
0.0826,0.8449715957339219
0.0827,0.8264477634167521
0.0828,0.9101511633093771
0.0829,0.5644700684141661
0.083,0.7688211577252418
0.0831,0.8205196725259676
0.0832,0.5694889363775929
0.0833,0.6045304580656083
0.0834,0.5653060971284053
0.0835,0.5628031644956761
0.0836,0.6362039996812312
0.0837,0.8226323608072968
0.0838,0.9169390314935207
0.0839,0.8156349842990489
0.084,1.0730598501209365
0.0841,1.0011725323465739
0.0842,1.2097634926425762
0.0843,1.1211530299169732
0.0844,1.181920456846451
0.0845,1.2243769253499102
0.0846,1.453071608392154
0.0847,1.251365445983427
0.0848,1.094832348940968
0.0849,1.1850633212173785
0.085,1.0281601782198018
0.0851,0.96697018
0.0852,1.033409040704186
0.0853,0.9287612307363963
0.0854,0.9294259849924407
0.0855,0.9072157025575531
0.0856,0.9510291274002337
0.0857,0.9941951469367898
0.0858,0.8566447136957752
0.0859,1.127309863087793
0.086,1.0633252214918238
0.0861,1.093877454589245
0.0862,1.2653864952852427
0.0863,1.3255433594978099
0.0864,1.2957482039583696
0.0865,1.430974996433459
0.0866,1.250286654968653
0.0867,1.2991391228627618
0.0868,1.2425885736334241
0.0869,1.2313202483326353
0.087,1.1964716149913843
0.0871,1.032146995247231
0.0872,1.114892251175558
0.0873,1.0171789415978936
0.0874,0.8313266417574929
0.0875,0.8146795906948159
0.0876,0.978171126
0.0877,0.9874223993952475
0.0878,1.038148505821799
0.0879,1.0965608322086748
0.088,1.174826141758337
0.0881,1.2901375647094195
0.0882,1.1765017223046803
0.0883,1.2107675854133517
0.0884,1.2399423416922692
0.0885,1.3543799286800138
0.0886,1.4147466075372732
0.0887,1.245520816159769
0.0888,1.028551907094052
0.0889,1.0291515681067809
0.089,1.0292013508026858
0.0891,0.9812488349556825
0.0892,0.9289280211833071
0.0893,0.9115941809074565
0.0894,0.8459944149832553
0.0895,0.9356165653406798
0.0896,0.7976006724622374
0.0897,0.8010389489904138
0.0898,0.9422362348241268
0.0899,0.8262156336899278
0.09,1.0311753364255984
0.0901,1.0588905203774033
0.0902,1.0832915297955077
0.0903,1.2548174527474223
0.0904,1.0945948043162181
0.0905,1.3069891246109722
0.0906,1.102155292
0.0907,0.9772529042437654
0.0908,1.0282238577448575
0.0909,0.8680805534523147
0.091,0.8193919247388287
0.0911,0.8365103191951774
0.0912,0.7803331739225731
0.0913,0.6286442340042611
0.0914,0.7156751182356523
0.0915,0.7060738661305268
0.0916,0.7246622124590616
0.0917,0.6669425966402307
0.0918,0.7642715539426542
0.0919,0.5467965594371659
0.092,0.7198991541025064
0.0921,0.7240108684181117
0.0922,0.8448774918908704
0.0923,0.8200723393058373
0.0924,0.8671036747162606
0.0925,1.0269661495123192
0.0926,0.8392493256318896
0.0927,0.8437711865149896
0.0928,0.7341229215590506
0.0929,0.6893337833406636
0.093,0.608331911
0.0931,0.5683499554954685
0.0932,0.5564594585034384
0.0933,0.537359926
0.0934,0.3885929922822908
0.0935,0.38795163177101105
0.0936,0.2453579931450325
0.0937,0.3457597041106361
0.0938,0.45932491094586164
0.0939,0.49631554048942983
0.094,0.49307599229523885
0.0941,0.5962967841405854
0.0942,0.6079692931586663
0.0943,0.6966874401954988
0.0944,0.640072741
0.0945,0.5862591811460501
0.0946,0.6199495279840651
0.0947,0.3185402561743004
0.0948,0.5278471818408096
0.0949,0.1382293744929986
0.095,0.21922970859411414
0.0951,0.32042358966459933
0.0952,0.25588304750164553
0.0953,0.069768125
0.0954,0.066892253
0.0955,0.21340040821101558
0.0956,0.064689738
0.0957,0.3013020157743889
0.0958,0.15619230854535457
0.0959,0.23515693061445486
0.096,0.3842654234690549
0.0961,0.3179825510797579
0.0962,0.27403113979447585
0.0963,0.38083390174818454
0.0964,0.40649977097971246
0.0965,0.301466949
0.0966,0.3720788152867855
0.0967,0.2966269903362193
0.0968,0.3777445712094979
0.0969,0.24302396207428884
0.097,0.14821089177651398
0.0971,0.093086962
0.0972,0.056392367607542696
0.0973,0.036517221
0.0974,-0.128179411
0.0975,-0.148130952
0.0976,0.0266961
0.0977,-0.072774658
0.0978,-0.115264894
0.0979,0.083101567
0.098,0.14036174055518963
0.0981,0.036657321
0.0982,0.227367315
0.0983,0.30635860072200066
0.0984,0.3002383206247843
0.0985,0.3251072076479751
0.0986,0.14699026476053734
0.0987,0.25207214490902474
0.0988,0.15188519084694924
0.0989,0.076551014
0.099,0.11792296576258612
0.0991,0.099792907
0.0992,0.064284327
0.0993,-0.023234593
0.0994,-0.170465185
0.0995,-0.148075354
0.0996,-0.109941586
0.0997,-0.137940622
0.0998,-0.097661838
0.0999,0.008810403
0.1,-0.004742612
0.10010000000000001,-0.001253108
0.10020000000000001,0.074965128
0.1003,0.19834768804552205
0.1004,0.17152687877321707
0.1005,0.2035097651857024
0.10060000000000001,0.215292789
0.10070000000000001,0.098431905
0.1008,0.1397651304922805
0.1009,0.048856462
0.101,-0.147063564
0.10110000000000001,0.000210156
0.1012,-0.216154351
0.1013,-0.35799656
0.1014,-0.342935289
0.1015,-0.356232302
0.10160000000000001,-0.266113539
0.1017,-0.269419994
0.1018,-0.235955336
0.1019,-0.109538385
0.10200000000000001,-0.076102127
0.10210000000000001,-0.022312721
0.1022,0.034703803211533164
0.1023,0.089078481
0.1024,-0.10695803
0.10250000000000001,0.035648880869044317
0.10260000000000001,-0.126214373
0.1027,0.015712708784371216
0.1028,-0.038913244
0.1029,-0.017938935
0.10300000000000001,-0.0758238
0.10310000000000001,-0.224033008
0.1032,-0.343824837
0.1033,-0.317189469
